posto,preco,data_registro,produto,localizacao,id
POSTO MAIS PARNAIBA AEROPORTO LTDA,5.84,26/03/2024,1,300,21445
POSTO MAIS PARNAIBA AEROPORTO LTDA,3.96,26/03/2024,2,300,21446
LEONISIA N N BARROSO,5.59,26/03/2024,0,130,21447
LEONISIA N N BARROSO,5.99,26/03/2024,1,130,21448
LEONISIA N N BARROSO,2.95,26/03/2024,2,130,21449
EDN COMERCIO DE COMBUSTIVEIS LTDA,5.76,25/03/2024,0,93,21450
EDN COMERCIO DE COMBUSTIVEIS LTDA,5.76,25/03/2024,1,93,21451
EDN COMERCIO DE COMBUSTIVEIS LTDA,3.89,25/03/2024,2,93,21452
AUTO POSTO VILA VITORIA LTDA,5.85,27/03/2024,0,4,21453
AUTO POSTO VILA VITORIA LTDA,4.15,27/03/2024,2,4,21454
SANA COMERCIO DE COMBUSTIVEIS LTDA.,5.19,25/03/2024,0,93,21455
SANA COMERCIO DE COMBUSTIVEIS LTDA.,5.19,25/03/2024,1,93,21456
MATO GROSSO COMÉRCIO DE COMBUSTÍVEIS LTDA. ME,5.99,26/03/2024,0,351,21457
MATO GROSSO COMÉRCIO DE COMBUSTÍVEIS LTDA. ME,6.08,26/03/2024,1,351,21458
MATO GROSSO COMÉRCIO DE COMBUSTÍVEIS LTDA. ME,3.58,26/03/2024,2,351,21459
AUTO POSTO DELTA PRAIA LTDA,5.99,25/03/2024,0,334,21460
AUTO POSTO DELTA PRAIA LTDA,6.39,25/03/2024,1,334,21461
AUTO POSTO DELTA PRAIA LTDA,3.79,25/03/2024,2,334,21462
GAD - COMERCIO DE COMBUSTIVEIS LTDA,5.69,27/03/2024,0,433,21463
GAD - COMERCIO DE COMBUSTIVEIS LTDA,5.85,27/03/2024,1,433,21464
GAD - COMERCIO DE COMBUSTIVEIS LTDA,3.59,27/03/2024,2,433,21465
VENEZA AUTO POSTO LTDA,5.79,28/03/2024,0,249,21466
VENEZA AUTO POSTO LTDA,5.89,28/03/2024,1,249,21467
VENEZA AUTO POSTO LTDA,4.29,28/03/2024,2,249,21468
AUTO POSTO MINUANO LTDA,6.32,25/03/2024,0,33,21469
AUTO POSTO MINUANO LTDA,6.35,25/03/2024,1,33,21470
AUTO POSTO MINUANO LTDA,4.59,25/03/2024,2,33,21471
R ROSENDO AMORIM ME,5.46,26/03/2024,0,231,21472
R ROSENDO AMORIM ME,4.3,26/03/2024,2,231,21473
AUTO POSTO ANDRAMAGA LTDA,6.1,25/03/2024,0,157,21474
AUTO POSTO ANDRAMAGA LTDA,6.3,25/03/2024,1,157,21475
AUTO POSTO ANDRAMAGA LTDA,4.09,25/03/2024,2,157,21476
AUTO POSTO SABARA LTDA.,5.69,27/03/2024,0,352,21477
AUTO POSTO SABARA LTDA.,5.79,27/03/2024,1,352,21478
AUTO POSTO SABARA LTDA.,3.79,27/03/2024,2,352,21479
MJR COMERCIO DE COMBUSTIVEIS LTDA.,5.49,28/03/2024,0,127,21480
MJR COMERCIO DE COMBUSTIVEIS LTDA.,5.54,28/03/2024,1,127,21481
MJR COMERCIO DE COMBUSTIVEIS LTDA.,3.39,28/03/2024,2,127,21482
GENTIL COMERCIO DE COMBUSTIVEIS LAVRAS LTDA,5.37,27/03/2024,0,233,21483
GENTIL COMERCIO DE COMBUSTIVEIS LAVRAS LTDA,3.47,27/03/2024,2,233,21484
CAETANO & PINHEIRO LTDA,5.9,27/03/2024,0,298,21485
CAETANO & PINHEIRO LTDA,6.0,27/03/2024,1,298,21486
REDE ECONOMIC COMERCIO DE COMBUSTIVEIS LTDA,5.76,27/03/2024,0,381,21487
REDE ECONOMIC COMERCIO DE COMBUSTIVEIS LTDA,5.86,27/03/2024,1,381,21488
MARENILDA DE SOUZA MACEDO,6.79,29/03/2024,0,185,21489
MARENILDA DE SOUZA MACEDO,4.29,29/03/2024,2,185,21490
AUTO POSTO ILHA DA MADEIRA LTDA.,5.09,25/03/2024,0,411,21491
AUTO POSTO ILHA DA MADEIRA LTDA.,5.44,25/03/2024,1,411,21492
AUTO POSTO ILHA DA MADEIRA LTDA.,3.24,25/03/2024,2,411,21493
MOURA DERIVADOS DE PETROLEO LTDA,6.0,26/03/2024,0,41,21494
MOURA DERIVADOS DE PETROLEO LTDA,6.02,26/03/2024,1,41,21495
AUTO POSTO BOULEVARD PAULISTA LTDA,5.99,25/03/2024,0,36,21496
AUTO POSTO BOULEVARD PAULISTA LTDA,3.49,25/03/2024,2,36,21497
PARANA DO MEIO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,5.98,26/03/2024,0,146,21498
PARANA DO MEIO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,6.09,26/03/2024,1,146,21499
PARANA DO MEIO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,3.97,26/03/2024,2,146,21500
AUTO POSTO NOVA ARARAS LTDA,5.69,25/03/2024,0,27,21501
AUTO POSTO NOVA ARARAS LTDA,5.79,25/03/2024,1,27,21502
CM COMERCIO DE COMBUSTIVEIS PARACATU LTDA,5.57,28/03/2024,0,292,21503
CM COMERCIO DE COMBUSTIVEIS PARACATU LTDA,3.57,28/03/2024,2,292,21504
POSTO DO MOINHO EIRELI,6.49,25/03/2024,0,80,21505
POSTO DO MOINHO EIRELI,6.49,25/03/2024,1,80,21506
POSTO DO MOINHO EIRELI,4.89,25/03/2024,2,80,21507
PRIMEIRO SANTA ROSA DOIS COMERCIO DE COMBUSTIVEIS LTDA,4.59,27/03/2024,2,362,21508
COMÉRCIO DE COMBUSTÍVEIS LASSARI LTDA.,5.49,26/03/2024,0,328,21509
COMÉRCIO DE COMBUSTÍVEIS LASSARI LTDA.,5.69,26/03/2024,1,328,21510
AUTO POSTO TEXAS LTDA.,5.99,28/03/2024,0,416,21511
AUTO POSTO TEXAS LTDA.,6.29,28/03/2024,1,416,21512
AUTO POSTO TEXAS LTDA.,4.14,28/03/2024,2,416,21513
IMPERIAL COMERCIO DE COMBUSTIVEL EIRELI,6.07,26/03/2024,0,449,21514
IMPERIAL COMERCIO DE COMBUSTIVEL EIRELI,6.07,26/03/2024,1,449,21515
CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA,6.19,25/03/2024,0,36,21516
CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA,6.49,25/03/2024,1,36,21517
CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA,3.99,25/03/2024,2,36,21518
POSTO PALACIO COMERCIO DE COMBUSTIVEIS. LUBRIFICANTES E SERVICOS LTDA,5.49,27/03/2024,0,97,21519
POSTO PALACIO COMERCIO DE COMBUSTIVEIS. LUBRIFICANTES E SERVICOS LTDA,5.49,27/03/2024,1,97,21520
PETROVAN DERIVADOS DE PETROLEO LTDA,6.29,26/03/2024,0,250,21521
PETROVAN DERIVADOS DE PETROLEO LTDA,6.29,26/03/2024,1,250,21522
PETROVAN DERIVADOS DE PETROLEO LTDA,4.29,26/03/2024,2,250,21523
AUTO POSTO V8 LTDA,5.49,28/03/2024,0,151,21524
AUTO POSTO V8 LTDA,3.49,28/03/2024,2,151,21525
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,5.96,26/03/2024,0,289,21526
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,6.01,26/03/2024,1,289,21527
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,3.96,26/03/2024,2,289,21528
A D COMERCIO DE COMBUSTIVEIS LTDA,6.6,29/03/2024,0,185,21529
AUTO POSTO ITATIAIA LTDA,5.69,29/03/2024,0,143,21530
AUTO POSTO ITATIAIA LTDA,5.89,29/03/2024,1,143,21531
AUTO POSTO ITATIAIA LTDA,4.09,29/03/2024,2,143,21532
NEANDRO COELHO MODESTO,6.2,26/03/2024,0,28,21533
NEANDRO COELHO MODESTO,6.2,26/03/2024,1,28,21534
ABREU FLORES & PEREIRA LTDA,6.64,27/03/2024,0,39,21535
ABREU FLORES & PEREIRA LTDA,6.87,27/03/2024,1,39,21536
ABREU FLORES & PEREIRA LTDA,4.79,27/03/2024,2,39,21537
2 A COMERCIO DE COMBUSTIVEIS GNV E LUBRIFICANTES LTDA,5.92,27/03/2024,0,4,21538
2 A COMERCIO DE COMBUSTIVEIS GNV E LUBRIFICANTES LTDA,4.22,27/03/2024,2,4,21539
AUTO POSTO ESQUINA SUL LTDA,5.94,27/03/2024,0,14,21540
AUTO POSTO ESQUINA SUL LTDA,3.74,27/03/2024,2,14,21541
POSTO 26 LTDA.,5.94,27/03/2024,0,252,21542
POSTO 26 LTDA.,6.11,27/03/2024,1,252,21543
POSTO 26 LTDA.,4.35,27/03/2024,2,252,21544
POSTO 9 DE JULHO DE ITU LTDA,5.69,28/03/2024,0,202,21545
POSTO 9 DE JULHO DE ITU LTDA,5.89,28/03/2024,1,202,21546
POSTO 9 DE JULHO DE ITU LTDA,3.49,28/03/2024,2,202,21547
AUTO POSTO MOURA LTDA,5.35,25/03/2024,0,55,21548
AUTO POSTO MOURA LTDA,5.35,25/03/2024,1,55,21549
AUTO POSTO MOURA LTDA,3.99,25/03/2024,2,55,21550
AUTO POSTO DF 180 LTDA,5.99,25/03/2024,0,3,21551
AUTO POSTO DF 180 LTDA,5.99,25/03/2024,1,3,21552
AUTO POSTO DF 180 LTDA,3.99,25/03/2024,2,3,21553
GANVAL COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,5.49,25/03/2024,0,440,21554
GANVAL COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,3.44,25/03/2024,2,440,21555
AUTO POSTO LIDER DE UBATUBA LTDA,5.64,25/03/2024,0,430,21556
AUTO POSTO LIDER DE UBATUBA LTDA,5.74,25/03/2024,1,430,21557
AUTO POSTO LIDER DE UBATUBA LTDA,3.59,25/03/2024,2,430,21558
POSTO 2015 COMBUSTÍVEIS LTDA.,5.59,28/03/2024,0,397,21559
POSTO 2015 COMBUSTÍVEIS LTDA.,5.59,28/03/2024,1,397,21560
POSTO 2015 COMBUSTÍVEIS LTDA.,3.79,28/03/2024,2,397,21561
AUTO POSTO JLP LTDA,5.19,26/03/2024,0,324,21562
AUTO POSTO JLP LTDA,3.19,26/03/2024,2,324,21563
AUTO POSTO CARBONARI LTDA.,5.79,25/03/2024,0,63,21564
AUTO POSTO CARBONARI LTDA.,6.04,25/03/2024,1,63,21565
AUTO POSTO CARBONARI LTDA.,3.49,25/03/2024,2,63,21566
POSTO CHAPADA DO ARARIPE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,6.19,25/03/2024,0,28,21567
POSTO CHAPADA DO ARARIPE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,6.19,25/03/2024,1,28,21568
POSTO CHAPADA DO ARARIPE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,4.5,25/03/2024,2,28,21569
COMERCIO DE COMBUSTIVEIS UIRAPURU LTDA,5.99,26/03/2024,0,369,21570
COMERCIO DE COMBUSTIVEIS UIRAPURU LTDA,6.09,26/03/2024,1,369,21571
COMERCIO DE COMBUSTIVEIS UIRAPURU LTDA,4.59,26/03/2024,2,369,21572
POSTO ROTA MIL LTDA,6.17,25/03/2024,0,317,21573
POSTO ROTA MIL LTDA,4.16,25/03/2024,2,317,21574
LEONARDO DANNI QUINZZANI,5.91,26/03/2024,0,126,21575
LEONARDO DANNI QUINZZANI,5.91,26/03/2024,1,126,21576
AUTO POSTO R&R MALUCHE LTDA,6.07,25/03/2024,0,68,21577
AUTO POSTO R&R MALUCHE LTDA,6.22,25/03/2024,1,68,21578
AUTO POSTO R&R MALUCHE LTDA,4.09,25/03/2024,2,68,21579
POSTO DE COMBUSTÍVEIS BERNARDINHO E SILVA LTDA.,5.85,27/03/2024,0,400,21580
POSTO DE COMBUSTÍVEIS BERNARDINHO E SILVA LTDA.,4.36,27/03/2024,2,400,21581
MORADA NOBRE COMBUSTIVEIS LTDA,6.09,28/03/2024,1,46,21582
POSTO DUBAI LTDA,5.99,25/03/2024,0,257,21583
POSTO DUBAI LTDA,6.09,25/03/2024,1,257,21584
POSTO DUBAI LTDA,3.69,25/03/2024,2,257,21585
AUTO POSTO EXPEDICIONARIOS LTDA,5.39,27/03/2024,0,303,21586
AUTO POSTO EXPEDICIONARIOS LTDA,5.49,27/03/2024,1,303,21587
AUTO POSTO EXPEDICIONARIOS LTDA,3.59,27/03/2024,2,303,21588
BARAO AUTO POSTO LTDA,5.39,27/03/2024,0,303,21589
BARAO AUTO POSTO LTDA,5.49,27/03/2024,1,303,21590
BARAO AUTO POSTO LTDA,3.49,27/03/2024,2,303,21591
AUTO POSTO GARIJO LTDA,5.78,25/03/2024,0,411,21592
AUTO POSTO GARIJO LTDA,5.88,25/03/2024,1,411,21593
AUTO POSTO GARIJO LTDA,3.58,25/03/2024,2,411,21594
POSTO PRAIA DE SANTA MONICA LTDA,6.18,28/03/2024,0,162,21595
POSTO PRAIA DE SANTA MONICA LTDA,6.18,28/03/2024,1,162,21596
POSTO PRAIA DE SANTA MONICA LTDA,4.48,28/03/2024,2,162,21597
AUTO POSTO ESPLANADA DE INDAIA LTDA,5.49,28/03/2024,0,177,21598
AUTO POSTO ESPLANADA DE INDAIA LTDA,5.49,28/03/2024,1,177,21599
AUTO POSTO ESPLANADA DE INDAIA LTDA,3.49,28/03/2024,2,177,21600
CONJUNTO COMERCIAL OREL LTDA,5.37,26/03/2024,1,328,21601
AUTO POSTO VILA BARONI LTDA,3.29,25/03/2024,2,47,21602
AUTO POSTO VILA BARONI LTDA,5.39,25/03/2024,0,47,21603
AUTO POSTO SANTA CLARA LTDA.,6.13,27/03/2024,0,375,21604
AUTO POSTO SANTA CLARA LTDA.,6.23,27/03/2024,1,375,21605
AUTO POSTO SANTA CLARA LTDA.,4.2,27/03/2024,2,375,21606
POSTO ESTANCIA REAL LTDA,5.48,26/03/2024,0,114,21607
POSTO ESTANCIA REAL LTDA,5.88,26/03/2024,1,114,21608
POSTO ESTANCIA REAL LTDA,3.69,26/03/2024,2,114,21609
SIM REDE DE POSTOS LTDA,6.09,25/03/2024,1,311,21610
SIM REDE DE POSTOS LTDA,3.99,25/03/2024,2,311,21611
AUTO POSTO MAVERICK LTDA,6.04,26/03/2024,0,9,21612
SIM REDE DE POSTOS LTDA,5.39,26/03/2024,0,159,21613
SIM REDE DE POSTOS LTDA,5.59,26/03/2024,1,159,21614
SIM REDE DE POSTOS LTDA,4.29,26/03/2024,2,159,21615
GF RIBEIRO & CIA - COMBUSTIVEIS LTDA,5.95,25/03/2024,0,14,21616
GF RIBEIRO & CIA - COMBUSTIVEIS LTDA,3.85,25/03/2024,2,14,21617
SIM REDE DE POSTOS LTDA,5.59,28/03/2024,0,328,21618
AUTO POSTO BELA VISTA MONTE ALTO LTDA,6.09,25/03/2024,0,266,21619
AUTO POSTO BELA VISTA MONTE ALTO LTDA,6.29,25/03/2024,1,266,21620
POSTO BR 31 AUTO SERVICOS LTDA,5.55,27/03/2024,0,97,21621
POSTO BR 31 AUTO SERVICOS LTDA,5.95,27/03/2024,1,97,21622
AUTO POSTO MARCAL LTDA,5.59,27/03/2024,0,233,21623
AUTO POSTO MARCAL LTDA,5.74,27/03/2024,1,233,21624
AUTO POSTO MARCAL LTDA,3.59,27/03/2024,2,233,21625
MARIA LUIZA COMBUSTIVEIS LTDA,5.89,25/03/2024,0,28,21626
MARIA LUIZA COMBUSTIVEIS LTDA,5.99,25/03/2024,1,28,21627
AIRTON PALACIO DE SOUZA JUNIOR,5.99,27/03/2024,0,173,21628
BRAUNA COMERCIO DE COMBUSTIVEIS LTDA.,5.44,27/03/2024,0,405,21629
BRAUNA COMERCIO DE COMBUSTIVEIS LTDA.,3.04,27/03/2024,2,405,21630
POSTO TUPY LTDA,5.84,26/03/2024,1,148,21631
RENOVA COMERCIO COMBUSTIVEL E SERVICOS LTDA,5.47,26/03/2024,0,451,21632
RENOVA COMERCIO COMBUSTIVEL E SERVICOS LTDA,5.47,26/03/2024,1,451,21633
RENOVA COMERCIO COMBUSTIVEL E SERVICOS LTDA,3.69,26/03/2024,2,451,21634
AUTO POSTO CAETE II LTDA,6.09,26/03/2024,0,368,21635
AUTO POSTO CAETE II LTDA,6.19,26/03/2024,1,368,21636
RIZZOTTO & CIA LTDA,5.74,29/03/2024,0,25,21637
RIZZOTTO & CIA LTDA,5.79,29/03/2024,1,25,21638
AUTO POSTO EXPRESS DE JAFA,4.99,26/03/2024,0,153,21639
AUTO POSTO EXPRESS DE JAFA,4.99,26/03/2024,1,153,21640
AUTO POSTO EXPRESS DE JAFA,2.99,26/03/2024,2,153,21641
AVANT BOM DESPACHO COMBUSTIVEIS LTDA,5.39,27/03/2024,0,62,21642
AVANT BOM DESPACHO COMBUSTIVEIS LTDA,3.45,27/03/2024,2,62,21643
POSTO SAO PEDRO LTDA - EPP,5.57,25/03/2024,0,55,21644
POSTO SAO PEDRO LTDA - EPP,4.08,25/03/2024,2,55,21645
S.J. POSTO DE COMBUSTÍVEIS LTDA.,6.19,28/03/2024,0,15,21646
S.J. POSTO DE COMBUSTÍVEIS LTDA.,6.29,28/03/2024,1,15,21647
S.J. POSTO DE COMBUSTÍVEIS LTDA.,4.39,28/03/2024,2,15,21648
POSTO DAVI LTDA - EPP,6.49,27/03/2024,0,6,21649
POSTO DAVI LTDA - EPP,6.62,27/03/2024,1,6,21650
DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA,6.36,28/03/2024,0,196,21651
DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA,6.37,28/03/2024,1,196,21652
DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA,4.95,28/03/2024,2,196,21653
SENS COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,6.04,27/03/2024,0,228,21654
SENS COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,6.34,27/03/2024,1,228,21655
SENS COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,3.92,27/03/2024,2,228,21656
AUTO POSTO ARAUJO & GOES LTDA,5.99,28/03/2024,0,194,21657
AUTO POSTO ARAUJO & GOES LTDA,6.09,28/03/2024,1,194,21658
AUTO POSTO ARAUJO & GOES LTDA,3.99,28/03/2024,2,194,21659
NOVO GUARUJA AUTO POSTO LTDA,5.99,25/03/2024,0,165,21660
NOVO GUARUJA AUTO POSTO LTDA,6.09,25/03/2024,1,165,21661
NOVO GUARUJA AUTO POSTO LTDA,3.89,25/03/2024,2,165,21662
AUTO POSTO ZAMBIASI LTDA,5.81,26/03/2024,0,392,21663
AUTO POSTO ZAMBIASI LTDA,3.69,26/03/2024,2,392,21664
J. DA COSTA SILVA & CIA. LTDA.,4.88,27/03/2024,2,43,21665
J. DA COSTA SILVA & CIA. LTDA.,5.75,27/03/2024,0,43,21666
AUTO POSTO AVENIDA CAPITÃO LTDA - EPP,5.79,26/03/2024,0,342,21667
AUTO POSTO AVENIDA CAPITÃO LTDA - EPP,5.99,26/03/2024,1,342,21668
AUTO POSTO AVENIDA CAPITÃO LTDA - EPP,3.49,26/03/2024,2,342,21669
SIM REDE DE POSTOS LTDA,5.66,26/03/2024,0,328,21670
SIM REDE DE POSTOS LTDA,5.86,26/03/2024,1,328,21671
NOBRE ABASTECEDORA DE COMBUSTIVEIS LTDA,5.39,25/03/2024,0,386,21672
NOBRE ABASTECEDORA DE COMBUSTIVEIS LTDA,5.69,25/03/2024,1,386,21673
NOBRE ABASTECEDORA DE COMBUSTIVEIS LTDA,4.19,25/03/2024,2,386,21674
POSTO DE COMBUSTIVEIS E LUBRIFICANTES GALEAO LTDA,5.98,25/03/2024,0,124,21675
POSTO DE COMBUSTIVEIS E LUBRIFICANTES GALEAO LTDA,6.19,25/03/2024,1,124,21676
POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA,5.95,25/03/2024,0,224,21677
POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA,5.99,25/03/2024,1,224,21678
POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA,4.49,25/03/2024,2,224,21679
AUTO POSTO ABEL GALINHA LIMITADA,6.15,27/03/2024,0,61,21680
AUTO POSTO ABEL GALINHA LIMITADA,6.26,27/03/2024,1,61,21681
AUTO POSTO DALTIBA LTDA.,6.33,26/03/2024,0,33,21682
AUTO POSTO DALTIBA LTDA.,6.53,26/03/2024,1,33,21683
AUTO POSTO DALTIBA LTDA.,4.57,26/03/2024,2,33,21684
COMERCIAL DE COMBUSTIVEIS GUIMARAES LTDA,5.73,26/03/2024,0,401,21685
COMERCIAL DE COMBUSTIVEIS GUIMARAES LTDA,5.83,26/03/2024,1,401,21686
COMERCIAL DE COMBUSTIVEIS GUIMARAES LTDA,3.96,26/03/2024,2,401,21687
POSTO PINHEIRO BORGES LTDA,6.39,28/03/2024,1,301,21688
POSTO PINHEIRO BORGES LTDA,5.39,28/03/2024,2,301,21689
REDE DE POSTOS APOLO LTDA,5.89,25/03/2024,0,40,21690
REDE DE POSTOS APOLO LTDA,6.19,25/03/2024,1,40,21691
REDE DE POSTOS APOLO LTDA,4.99,25/03/2024,2,40,21692
JMI COMERCIO DE DERIVADOS DE PETROLEO LTDA.,6.39,29/03/2024,0,272,21693
POSTO MOSCHEM LTDA,5.89,26/03/2024,0,158,21694
POSTO MOSCHEM LTDA,6.04,26/03/2024,1,158,21695
POSTO MOSCHEM LTDA,4.59,26/03/2024,2,158,21696
AUTO POSTO PEGASO LTDA,5.74,29/03/2024,0,25,21697
AUTO POSTO PEGASO LTDA,5.74,29/03/2024,1,25,21698
AVILA E MASSUDA PRODUTOS DE PETROLEO LTDA,5.85,25/03/2024,0,388,21699
AVILA E MASSUDA PRODUTOS DE PETROLEO LTDA,6.24,25/03/2024,1,388,21700
JMI COMERCIO DE DERIVADOS DE PETROLEO LTDA.,6.39,28/03/2024,0,272,21701
JMI COMERCIO DE DERIVADOS DE PETROLEO LTDA.,5.39,28/03/2024,2,272,21702
E. DE O. MEIRELES & CIA POSTO NOVA VIDA LTDA,6.19,25/03/2024,0,298,21703
E. DE O. MEIRELES & CIA POSTO NOVA VIDA LTDA,6.19,25/03/2024,1,298,21704
AUTO POSTO PREMIUM LTDA,5.89,25/03/2024,0,23,21705
AUTO POSTO PREMIUM LTDA,6.09,25/03/2024,1,23,21706
AUTO POSTO PREMIUM LTDA,3.99,25/03/2024,2,23,21707
AUTO POSTO MIRANDA CAICARA LTDA,5.89,26/03/2024,0,334,21708
AUTO POSTO MIRANDA CAICARA LTDA,6.29,26/03/2024,1,334,21709
AUTO POSTO MIRANDA CAICARA LTDA,3.69,26/03/2024,2,334,21710
AUTO POSTO SANTA IZABEL LTDA,5.89,26/03/2024,0,365,21711
AUTO POSTO SANTA IZABEL LTDA,5.89,26/03/2024,1,365,21712
AUTO POSTO NOVA ACAILANDIA LTDA,4.49,26/03/2024,2,1,21713
AUTO POSTO NOVA ACAILANDIA LTDA,5.99,26/03/2024,0,1,21714
AUTO POSTO NOVA ACAILANDIA LTDA,5.99,26/03/2024,1,1,21715
AUTO POSTO ZENITH GUILHERMINA LTDA,5.89,25/03/2024,0,334,21716
AUTO POSTO ZENITH GUILHERMINA LTDA,6.29,25/03/2024,1,334,21717
AUTO POSTO ZENITH GUILHERMINA LTDA,3.69,25/03/2024,2,334,21718
SIM REDE DE POSTOS LTDA,6.09,26/03/2024,1,311,21719
POSTO PEROLA DO CAETE LTDA,5.8,26/03/2024,0,64,21720
POSTO PEROLA DO CAETE LTDA,5.9,26/03/2024,1,64,21721
POSTO CACHOEIRA EIRELI,6.36,25/03/2024,0,434,21722
POSTO CACHOEIRA EIRELI,6.46,25/03/2024,1,434,21723
POSTO CACHOEIRA EIRELI,3.96,25/03/2024,2,434,21724
HOT POSTO LTDA,5.99,26/03/2024,0,290,21725
HOT POSTO LTDA,4.29,26/03/2024,2,290,21726
TAVARES & FERNANDES LTDA,5.72,26/03/2024,0,335,21727
TAVARES & FERNANDES LTDA,5.72,26/03/2024,1,335,21728
JOAFRA - AUTO POSTO EIRELI,6.75,26/03/2024,0,345,21729
JOAFRA - AUTO POSTO EIRELI,6.75,26/03/2024,1,345,21730
AUTO POSTO DINALO E IBRAHIM LTDA,5.89,25/03/2024,1,322,21731
AUTO POSTO DINALO E IBRAHIM LTDA,3.39,25/03/2024,2,322,21732
AUTO POSTO PARQUE ASSUNCAO LTDA .,5.69,27/03/2024,0,412,21733
AUTO POSTO PARQUE ASSUNCAO LTDA .,5.79,27/03/2024,1,412,21734
AUTO POSTO PARQUE ASSUNCAO LTDA .,3.27,27/03/2024,2,412,21735
CENCOSUD BRASIL COMERCIAL S.A.,5.79,28/03/2024,0,102,21736
CENCOSUD BRASIL COMERCIAL S.A.,5.99,28/03/2024,1,102,21737
IBN PINTO E SILVA & CIA LTDA,3.99,27/03/2024,2,246,21738
AUTO POSTO PAVAO CASTELINHO LTDA,5.59,28/03/2024,0,202,21739
AUTO POSTO PAVAO CASTELINHO LTDA,5.79,28/03/2024,1,202,21740
AUTO POSTO PAVAO CASTELINHO LTDA,3.54,28/03/2024,2,202,21741
WORD X COMÉRCIO DE COMBUSTÍVEIS E LUBRIFICANTES LTDA.,5.74,29/03/2024,0,232,21742
WORD X COMÉRCIO DE COMBUSTÍVEIS E LUBRIFICANTES LTDA.,4.29,29/03/2024,2,232,21743
COUTINHO E COUTINHO LTDA,5.69,27/03/2024,0,219,21744
COUTINHO E COUTINHO LTDA,3.99,27/03/2024,2,219,21745
H. D. PORTELLA & CIA LTDA,5.49,25/03/2024,0,361,21746
H. D. PORTELLA & CIA LTDA,5.69,25/03/2024,1,361,21747
H. D. PORTELLA & CIA LTDA,3.94,25/03/2024,2,361,21748
AUTO POSTO CINTA LARGA LTDA,6.39,26/03/2024,0,449,21749
AUTO POSTO CINTA LARGA LTDA,6.49,26/03/2024,1,449,21750
POSTO LIBANO DERIVADOS DE PETROLEO EIRELI,5.99,27/03/2024,0,184,21751
POSTO LIBANO DERIVADOS DE PETROLEO EIRELI,5.99,27/03/2024,1,184,21752
POSTO LIBANO DERIVADOS DE PETROLEO EIRELI,4.43,27/03/2024,2,184,21753
COMERCIO DE COMBUSTIVEIS FAMA LTDA.,5.94,26/03/2024,0,126,21754
COMERCIO DE COMBUSTIVEIS FAMA LTDA.,6.14,26/03/2024,1,126,21755
COMERCIO DE COMBUSTIVEIS FAMA LTDA.,4.99,26/03/2024,2,126,21756
POSTO MACIEL LTDA,5.59,28/03/2024,0,105,21757
POSTO MACIEL LTDA,5.69,28/03/2024,1,105,21758
POSTO MACIEL LTDA,4.99,28/03/2024,2,105,21759
POSTO PREMIER FORMOSA LTDA,5.98,26/03/2024,0,146,21760
POSTO PREMIER FORMOSA LTDA,5.98,26/03/2024,1,146,21761
POSTO PREMIER FORMOSA LTDA,3.97,26/03/2024,2,146,21762
ACUCENA COMERCIO DE COMBUSTIVEIS LTDA,5.98,26/03/2024,0,41,21763
AUTO POSTO LIDER CRUZEIRO LTDA.,5.78,28/03/2024,0,127,21764
AUTO POSTO LIDER CRUZEIRO LTDA.,5.98,28/03/2024,1,127,21765
AUTO POSTO LIDER CRUZEIRO LTDA.,3.59,28/03/2024,2,127,21766
MJ COMBUSTIVEIS LTDA,5.88,25/03/2024,0,23,21767
MJ COMBUSTIVEIS LTDA,3.99,25/03/2024,2,23,21768
POSTO TUNEL LAVRAS LTDA,5.86,27/03/2024,0,233,21769
POSTO TUNEL LAVRAS LTDA,5.98,27/03/2024,1,233,21770
AUTO POSTO ALTAMIRA LTDA,6.48,25/03/2024,0,298,21771
AUTO POSTO ALTAMIRA LTDA,6.68,25/03/2024,1,298,21772
